"route_set_type","path_template","view_route","route_type","route_n_views","path_id","n_layers","mediator_path","key_path","first_view","first_mediator","terminal_view","terminal_mediator","a","d_product","b","sequential_score","abs_sequential_score","p_a","max_p_d","p_b","fusion_mode","p_primary","min_abs_cor","max_q_cor","q_primary_global","q_primary"
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,1,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:succinate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::succinate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","succinate",1.18372482856641,0.4599265956815,0,0,0,0.000108841498114041,0.0293835171510843,NA,"early",0.0293835171510843,0.590306668557844,0.0310906584631335,0.411875131638322,0.411875131638322
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,2,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:N-acetylmuramate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::N-acetylmuramate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","N-acetylmuramate",1.18372482856641,0.632802191569416,0,0,0,0.000108841498114041,0.00190623453345175,NA,"early",0.00190623453345175,0.552360291493465,0.0530128373587315,0.121882011659481,0.121882011659481
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,3,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:5-methyluridine (ribothymidine)","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::5-methyluridine (ribothymidine)","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","5-methyluridine (ribothymidine)",1.18372482856641,0.723646229069392,0,0,0,0.000108841498114041,0.000263878784809311,NA,"early",0.000263878784809311,0.537529137077458,0.0744839142664944,0.0560373617484163,0.0560373617484163
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,4,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:uracil","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::uracil","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","uracil",1.18372482856641,0.734488180621443,0,0,0,0.000108841498114041,0.00011154407119726,NA,"early",0.00011154407119726,0.525503876740154,0.0898469436333012,0.0560373617484163,0.0560373617484163
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,5,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:1,2-dilinoleoyl-GPC (18:2/18:2)","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::1,2-dilinoleoyl-GPC (18:2/18:2)","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","1,2-dilinoleoyl-GPC (18:2/18:2)",1.18372482856641,0.512363764585508,0,0,0,0.000108841498114041,0.0140004201755118,NA,"early",0.0140004201755118,0.497712163960609,0.144204450001418,0.292571523627369,0.292571523627369
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,6,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:pseudouridine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::pseudouridine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","pseudouridine",1.18372482856641,0.673560071190339,0,0,0,0.000108841498114041,0.000804580742701429,NA,"early",0.000804580742701429,0.482480167533358,0.163751990669004,0.109827694857833,0.109827694857833
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,7,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:7-methylurate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::7-methylurate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","7-methylurate",1.18372482856641,-0.413926798850843,0,0,0,0.000108841498114041,0.0520556123708602,NA,"early",0.0520556123708602,0.481812097514619,0.163751990669004,0.448562582094378,0.448562582094378
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,8,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:2,4-dihydroxybutyrate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::2,4-dihydroxybutyrate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","2,4-dihydroxybutyrate",1.18372482856641,-0.462768944179056,0,0,0,0.000108841498114041,0.0206304767998896,NA,"early",0.0206304767998896,0.474463327308489,0.171384359869926,0.365146782623813,0.365146782623813
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,9,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:gamma-glutamylleucine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::gamma-glutamylleucine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","gamma-glutamylleucine",1.18372482856641,0.584068556721807,0,0,0,0.000108841498114041,0.00459556913277174,NA,"early",0.00459556913277174,0.471390205222289,0.171384359869926,0.174450223000611,0.174450223000611
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,10,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:gamma-glutamylisoleucine*","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::gamma-glutamylisoleucine*","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","gamma-glutamylisoleucine*",1.18372482856641,0.438745282203653,0,0,0,0.000108841498114041,0.038743729229913,NA,"early",0.038743729229913,0.467381785109855,0.171926160883772,0.43124877113006,0.43124877113006
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,11,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:N6-carbamoylthreonyladenosine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::N6-carbamoylthreonyladenosine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","N6-carbamoylthreonyladenosine",1.18372482856641,0.423060650111225,0,0,0,0.000108841498114041,0.0454523632054886,NA,"early",0.0454523632054886,0.45482206875756,0.199357736073537,0.440033784724277,0.440033784724277
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,12,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:3-hydroxyadipate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::3-hydroxyadipate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","3-hydroxyadipate",1.18372482856641,-0.296493897274759,0,0,0,0.000108841498114041,0.169670080649299,NA,"early",0.169670080649299,0.423556391880572,0.222754875952585,0.558543712446146,0.558543712446146
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,13,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:thymine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::thymine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","thymine",1.18372482856641,0.625552309812745,0,0,0,0.000108841498114041,0.00208770411986687,NA,"early",0.00208770411986687,0.422888321861833,0.222754875952585,0.121882011659481,0.121882011659481
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,14,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:xanthosine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::xanthosine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","xanthosine",1.18372482856641,0.544530425323049,0,0,0,0.000108841498114041,0.00892207930311342,NA,"early",0.00892207930311342,0.419147129756894,0.222754875952585,0.235913307792109,0.235913307792109
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,15,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:4-hydroxycyclohexylcarboxylic acid","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::4-hydroxycyclohexylcarboxylic acid","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","4-hydroxycyclohexylcarboxylic acid",1.18372482856641,0.140312958629576,0,0,0,0.000108841498114041,0.504765525480656,NA,"early",0.504765525480656,0.406854641412095,0.239598791821281,0.747824889995287,0.747824889995287
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,16,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:xanthine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::xanthine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","xanthine",1.18372482856641,0.449522834462898,0,0,0,0.000108841498114041,0.0336088675302074,NA,"early",0.0336088675302074,0.404048747333391,0.242856792914698,0.418566481323217,0.418566481323217
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,17,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:diaminopimelate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::diaminopimelate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","diaminopimelate",1.18372482856641,0.632804167351979,0,0,0,0.000108841498114041,0.00187491787540874,NA,"early",0.00187491787540874,0.403915133329643,0.242856792914698,0.121882011659481,0.121882011659481
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,18,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:pantothenate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::pantothenate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","pantothenate",1.18372482856641,0.544636271840822,0,0,0,0.000108841498114041,0.00890554360808167,NA,"early",0.00890554360808167,0.402178151280922,0.247814151757073,0.235913307792109,0.235913307792109
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,19,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:5,6-dihydrouridine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::5,6-dihydrouridine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","5,6-dihydrouridine",1.18372482856641,0.533196341380435,0,0,0,0.000108841498114041,0.0103247736314041,NA,"early",0.0103247736314041,0.399773099213461,0.247814151757073,0.254641620731385,0.254641620731385
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,20,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:ribose","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::ribose","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","ribose",1.18372482856641,0.399902633502069,0,0,0,0.000108841498114041,0.0600683628466134,NA,"early",0.0600683628466134,0.399372257202217,0.247814151757073,0.455507092191625,0.455507092191625
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,21,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:glutamate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::glutamate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","glutamate",1.18372482856641,0.661126459049117,0,0,0,0.000108841498114041,0.00104598507155495,NA,"early",0.00104598507155495,0.398436959175983,0.247814151757073,0.11606411274754,0.11606411274754
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,22,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:riboflavin (Vitamin B2)","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::riboflavin (Vitamin B2)","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","riboflavin (Vitamin B2)",1.18372482856641,0.346085598657171,0,0,0,0.000108841498114041,0.107436332768782,NA,"early",0.107436332768782,0.397902503160991,0.247814151757073,0.51805914722724,0.51805914722724
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,23,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:alpha-ketoglutarate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::alpha-ketoglutarate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","alpha-ketoglutarate",1.18372482856641,0.701916427327976,0,0,0,0.000108841498114041,0.000287923630083818,NA,"early",0.000287923630083818,0.394027697052305,0.247814151757073,0.0560373617484163,0.0560373617484163
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,24,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:3,5-dihydroxyphenylpropionate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::3,5-dihydroxyphenylpropionate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","3,5-dihydroxyphenylpropionate",1.18372482856641,0.416379790068789,0,0,0,0.000108841498114041,0.0340292913730893,NA,"early",0.0340292913730893,0.38761422487241,0.254265396677269,0.421349809490827,0.421349809490827
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,25,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:ursodeoxycholate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::ursodeoxycholate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","ursodeoxycholate",1.18372482856641,-0.503033846104132,0,0,0,0.000108841498114041,0.0132922687505489,NA,"early",0.0132922687505489,0.38641169883868,0.254265396677269,0.290516631404042,0.290516631404042
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,26,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:N-acetylserine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::N-acetylserine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","N-acetylserine",1.18372482856641,0.335390179487282,0,0,0,0.000108841498114041,0.118943068237159,NA,"early",0.118943068237159,0.384941944797453,0.256316264178374,0.519501472187206,0.519501472187206
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,27,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:inosine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::inosine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","inosine",1.18372482856641,0.509600102050757,0,0,0,0.000108841498114041,0.0142989895429667,NA,"early",0.0142989895429667,0.382269664722497,0.261688212984989,0.292571523627369,0.292571523627369
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,28,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:N-acetylmethionine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::N-acetylmethionine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","N-acetylmethionine",1.18372482856641,0.326917201839201,0,0,0,0.000108841498114041,0.128952318828926,NA,"early",0.128952318828926,0.378261244610063,0.262423205393624,0.52324534433397,0.52324534433397
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,29,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:gamma-glutamylalanine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::gamma-glutamylalanine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","gamma-glutamylalanine",1.18372482856641,0.33873376403227,0,0,0,0.000108841498114041,0.114715555228677,NA,"early",0.114715555228677,0.372783070456402,0.268326104204827,0.51805914722724,0.51805914722724
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,30,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:adenosine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::adenosine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","adenosine",1.18372482856641,0.312345527959354,0,0,0,0.000108841498114041,0.137702798347207,NA,"early",0.137702798347207,0.371580544422672,0.268326104204827,0.533255382581011,0.533255382581011
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,31,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:8-hydroxyguanine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::8-hydroxyguanine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","8-hydroxyguanine",1.18372482856641,0.1119714237967,0,0,0,0.000108841498114041,0.608534961132118,NA,"early",0.608534961132118,0.371446930418924,0.268326104204827,0.805701405629262,0.805701405629262
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,32,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:2'-deoxyinosine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::2'-deoxyinosine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","2'-deoxyinosine",1.18372482856641,0.315094890884785,0,0,0,0.000108841498114041,0.143702017119466,NA,"early",0.143702017119466,0.370378018388942,0.268326104204827,0.540521928800079,0.540521928800079
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,33,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:gamma-glutamylvaline","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::gamma-glutamylvaline","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","gamma-glutamylvaline",1.18372482856641,0.265718764773189,0,0,0,0.000108841498114041,0.217029061871995,NA,"early",0.217029061871995,0.367037668295246,0.268326104204827,0.581012785771288,0.581012785771288
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,34,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:hexadecasphinganine (d16:0)*","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::hexadecasphinganine (d16:0)*","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","hexadecasphinganine (d16:0)*",1.18372482856641,-0.244982760474474,0,0,0,0.000108841498114041,0.254892248369583,NA,"early",0.254892248369583,0.366235984272759,0.268326104204827,0.608396748778419,0.608396748778419
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,35,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:nervonate (24:1n9)*","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::nervonate (24:1n9)*","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","nervonate (24:1n9)*",1.18372482856641,0.569969546414531,0,0,0,0.000108841498114041,0.00592032951137147,NA,"early",0.00592032951137147,0.364899844235281,0.268326104204827,0.197567709726438,0.197567709726438
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,36,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:uridine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::uridine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","uridine",1.18372482856641,0.458499453376976,0,0,0,0.000108841498114041,0.022795608174291,NA,"early",0.022795608174291,0.364231774216542,0.268326104204827,0.375849721770843,0.375849721770843
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,37,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:lactate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::lactate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","lactate",1.18372482856641,0.194628145190352,0,0,0,0.000108841498114041,0.36189790967968,NA,"early",0.36189790967968,0.362628406171568,0.268940534724506,0.675992155288162,0.675992155288162
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,38,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:N-acetyl-isoputreanine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::N-acetyl-isoputreanine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","N-acetyl-isoputreanine",1.18372482856641,-0.549013641994446,0,0,0,0.000108841498114041,0.00815163740804207,NA,"early",0.00815163740804207,0.360624196115351,0.27020752068864,0.230563469825504,0.230563469825504
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,39,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:5-oxoproline","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::5-oxoproline","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","5-oxoproline",1.18372482856641,0.130489075439862,0,0,0,0.000108841498114041,0.549479772001321,NA,"early",0.549479772001321,0.36008974010036,0.270793066449622,0.774425570211925,0.774425570211925
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,40,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:theobromine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::theobromine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","theobromine",1.18372482856641,-0.24719914534648,0,0,0,0.000108841498114041,0.232860484129089,NA,"early",0.232860484129089,0.35701661801416,0.273838137738192,0.596098044997711,0.596098044997711
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,41,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:beta-sitosterol","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::beta-sitosterol","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","beta-sitosterol",1.18372482856641,-0.231426496673101,0,0,0,0.000108841498114041,0.280043033923932,NA,"early",0.280043033923932,0.349935075815526,0.276276721448239,0.627270305023715,0.627270305023715
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,42,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:gamma-glutamylthreonine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::gamma-glutamylthreonine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","gamma-glutamylthreonine",1.18372482856641,0.311449323291274,0,0,0,0.000108841498114041,0.149011922029962,NA,"early",0.149011922029962,0.346461111718083,0.279402667646824,0.54141514085902,0.54141514085902
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,43,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:2-aminobutyrate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::2-aminobutyrate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","2-aminobutyrate",1.18372482856641,0.497590152819092,0,0,0,0.000108841498114041,0.0178446966871247,NA,"early",0.0178446966871247,0.343788831643127,0.280493435072054,0.334298376249058,0.334298376249058
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,44,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:cysteine sulfinic acid","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::cysteine sulfinic acid","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","cysteine sulfinic acid",1.18372482856641,0.504067095193497,0,0,0,0.000108841498114041,0.0163304471034828,NA,"early",0.0163304471034828,0.342853533616892,0.280493435072054,0.324919585472745,0.324919585472745
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,45,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:N6,N6,N6-trimethyllysine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::N6,N6,N6-trimethyllysine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","N6,N6,N6-trimethyllysine",1.18372482856641,0.459065415567777,0,0,0,0.000108841498114041,0.0299815809911463,NA,"early",0.0299815809911463,0.342719919613144,0.280493435072054,0.411875131638322,0.411875131638322
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,46,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:N-acetylglutamate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::N-acetylglutamate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","N-acetylglutamate",1.18372482856641,0.373778258008263,0,0,0,0.000108841498114041,0.0805125102357585,NA,"early",0.0805125102357585,0.340849323560675,0.280493435072054,0.495263522452374,0.495263522452374
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,47,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:malate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::malate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","malate",1.18372482856641,0.435598353384124,0,0,0,0.000108841498114041,0.0297256275621891,NA,"early",0.0297256275621891,0.338177043485718,0.280493435072054,0.411875131638322,0.411875131638322
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,48,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:5-hydroxyindoleacetate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::5-hydroxyindoleacetate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","5-hydroxyindoleacetate",1.18372482856641,0.239966845923422,0,0,0,0.000108841498114041,0.249001288815785,NA,"early",0.249001288815785,0.336172833429501,0.282097796099252,0.605196898259089,0.605196898259089
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,49,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:formiminoglutamate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::formiminoglutamate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","formiminoglutamate",1.18372482856641,0.60806688303895,0,0,0,0.000108841498114041,0.0030534478128091,NA,"early",0.0030534478128091,0.331496343298328,0.282097796099252,0.133472680908398,0.133472680908398
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,50,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:hypoxanthine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::hypoxanthine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","hypoxanthine",1.18372482856641,0.605571909577915,0,0,0,0.000108841498114041,0.00318464775870224,NA,"early",0.00318464775870224,0.331095501287084,0.282097796099252,0.13511336446847,0.13511336446847
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,51,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:allantoin","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::allantoin","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","allantoin",1.18372482856641,0.258747585575329,0,0,0,0.000108841498114041,0.220483817853526,NA,"early",0.220483817853526,0.330694659275841,0.282097796099252,0.584915455092492,0.584915455092492
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,52,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:gamma-glutamylmethionine","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::gamma-glutamylmethionine","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","gamma-glutamylmethionine",1.18372482856641,0.103394837623149,0,0,0,0.000108841498114041,0.635692060188907,NA,"early",0.635692060188907,0.330561045272093,0.282097796099252,0.81847246053183,0.81847246053183
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,53,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:isoursodeoxycholate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::isoursodeoxycholate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","isoursodeoxycholate",1.18372482856641,-0.539960506592451,0,0,0,0.000108841498114041,0.00786351241783952,NA,"early",0.00786351241783952,0.329759361249606,0.282135031513232,0.224616171539277,0.224616171539277
"sequential","species_to_fecal","species -> fecal_metabolites","sequential",2,54,2,"species:Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites:imidazole lactate","species::Butyricimonas_faecalis|t__SGB1782 -> fecal_metabolites::imidazole lactate","species","Butyricimonas_faecalis|t__SGB1782","fecal_metabolites","imidazole lactate",1.18372482856641,0.340056793810691,0,0,0,0.000108841498114041,0.113855212521982,NA,"early",0.113855212521982,0.326686239163406,0.286419578332346,0.51805914722724,0.51805914722724
